state,state_po,year,democrat,republican
Connecticut,CT,2002,0.5145369141491688,0.4710176496928664
Connecticut,CT,2004,0.5499587748068575,0.4409023907812349
Connecticut,CT,2006,0.6035446745674996,0.3906948570769275
Connecticut,CT,2008,0.5949728918245986,0.33048666392998816
Connecticut,CT,2010,0.5578508911423455,0.40236794523291997
Connecticut,CT,2012,0.603474146560483,0.33475013152408956
Connecticut,CT,2014,0.5584923824070077,0.38349048608568376
Connecticut,CT,2016,0.5820371347329167,0.3543473996354709
Connecticut,CT,2018,0.5860612491013243,0.37142486490874094
Delaware,DE,1976,0.4761419903758979,0.5143826859148709
Delaware,DE,1978,0.4116560679334374,0.5819085335668862
Delaware,DE,1980,0.37505252222093965,0.6179937665935589
Delaware,DE,1982,0.5239333418410754,0.4634220265441552
Delaware,DE,1984,0.584616524150872,0.41417366900672387
Delaware,DE,1986,0.6615637266184365,0.3344613298332266
Delaware,DE,1988,0.6751664058469109,0.3248335941530891
Delaware,DE,1990,0.6553047594893905,0.3270887930791557
Delaware,DE,1992,0.42526546044530716,0.5542328808796048
Delaware,DE,1994,0.2655942320315064,0.7073812356416147
Delaware,DE,1996,0.2745483096042064,0.6954851572718312
Delaware,DE,1998,0.3182092627777255,0.6636662253709931
Delaware,DE,2000,0.3081443252875839,0.6763954446452866
Delaware,DE,2002,0.26711762001707495,0.7206716140189575
Delaware,DE,2004,0.29691752447022146,0.690862110126529
Delaware,DE,2006,0.38763339610797237,0.5717140654922247
Delaware,DE,2008,0.37989710914576724,0.6107996482097874
Delaware,DE,2010,0.5678094203562407,0.4104293996780484
Delaware,DE,2012,0.6440592796456209,0.3343744121383604
Delaware,DE,2014,0.592577401486074,0.3676155031798184
Delaware,DE,2016,0.5552652413002803,0.4096386974373361
Delaware,DE,2018,0.6445396995495227,0.3554603004504773
Florida,FL,1976,0.540584691534448,0.5027951931582813
Florida,FL,1978,0.5852186833136728,0.4147827020940896
Florida,FL,1980,0.5859572991136783,0.4122719280187877
Florida,FL,1982,0.592940121070937,0.40703835919325193
Florida,FL,1984,0.5108197464065506,0.5250181652081591
Florida,FL,1986,0.5795009731901802,0.4857917734954374
Florida,FL,1988,0.5068885347193415,0.5547164680405284
Florida,FL,1990,0.5339278977974763,0.4890057705042096
Florida,FL,1992,0.48569190856767996,0.5217597128865439
Florida,FL,1994,0.5020256580456375,0.6101920417218925
Florida,FL,1996,0.45839982533891227,0.5625642978762493
Florida,FL,1998,0.5415789468774864,0.6421565805983722
Florida,FL,2000,0.5452885614036637,0.6230513143598011
Florida,FL,2002,0.4559095658714559,0.5917073210795184
Florida,FL,2004,0.4529141096758661,0.6572301876511256
Florida,FL,2006,0.43573637831052897,0.5803468309522138
Florida,FL,2008,0.46284226727469263,0.5296786464401282
Florida,FL,2010,0.4191334321320858,0.6015920500412358
Florida,FL,2012,0.4847788659236941,0.5478318074117554
Florida,FL,2014,0.4685037162520969,0.5601000539158335
Florida,FL,2016,0.4509288111719408,0.5356344709421046
Florida,FL,2018,0.4710163669197947,0.5390239889057251
Georgia,GA,1976,0.742498191325068,0.3259589679196371
Georgia,GA,1978,0.8022677771095186,0.32021993937074433
Georgia,GA,1980,0.7185852387177157,0.32205038083449855
Georgia,GA,1982,0.7408983963841248,0.3335564794066289
Georgia,GA,1984,0.7171279167704975,0.4128951316649596
Georgia,GA,1986,0.7276340264023917,0.38034562521216714
Georgia,GA,1988,0.6670001638581539,0.37831893731498234
Georgia,GA,1990,0.6133423839144576,0.38665761608554233
Georgia,GA,1992,0.5486897619543385,0.45130436628580023
Georgia,GA,1994,0.4547810536775076,0.5452182785589128
Georgia,GA,1996,0.46745467211974207,0.5684284437005706
Georgia,GA,1998,0.4576007197887012,0.6371875304510152
Georgia,GA,2000,0.41411701556629094,0.6200129767915711
Georgia,GA,2002,0.45499601883023455,0.6498797164025173
Georgia,GA,2004,0.5629253571976618,0.7030845721937633
Georgia,GA,2006,0.4502690814519047,0.5842702397717232
Georgia,GA,2008,0.5083765897626997,0.5616356861053277
Georgia,GA,2010,0.4863784127673771,0.6190117795745095
Georgia,GA,2012,0.49759679201355345,0.5922087089466354
Georgia,GA,2014,0.5499434450612041,0.7434670616905125
Georgia,GA,2016,0.5269412456029239,0.6455799085746169
Georgia,GA,2018,0.5035285061112671,0.5635416507148946
Hawaii,HI,1976,0.6270526828304976,0.26442538500039153
Hawaii,HI,1978,0.8005083494823755,0.15853162778398305
Hawaii,HI,1980,0.8544772794508146,0.16089331958662456
Hawaii,HI,1982,0.8957286474329926,0.0
Hawaii,HI,1984,0.8245865474626822,0.14734076906888818
